tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
CHALLENGER,2iqHwMVsvtPQXYTP_V1jpJnofrg11LmfxNqiileCGeEP4Q,Sweetkr,903,110,77,False,False,False,False
CHALLENGER,UR3Wi2MYbgt-okQqVAwAs1jrvC0Qb-k21ed7z-pHUCYrsmY,심심풀이 남신,898,716,686,False,False,False,False
CHALLENGER,duHGJzKffH9_7aNcVKSfUlWkLSVrAoqPXNE_AZMiM8Gi7iI,S1mpIe,897,891,804,True,False,False,False
CHALLENGER,0SxsrxWo8PI0ILG4dBxYQ5WA187eTT7eBc3rJKSn7paRXg,CCrazy,893,691,684,False,False,False,False
CHALLENGER,J9ODeEpuqzlXpp-am9BfldPGZW3fqBd6t6XCNIAXWrwqX0Q,Crisp heir,892,497,430,True,False,False,True
CHALLENGER,eFubtQN6WCKIb54dH4dpoTUCsjNiAu_0EuflSwQAi1uCbg,starrain night,890,721,677,False,False,False,True
CHALLENGER,x6e3HCH9fNYvak5cAJWt-zH9W15u94yQ3iJZ-AxCwsa0_uk,SANDBOX Route,889,596,547,True,False,False,False
CHALLENGER,8GkOy4KeSLYm0yV2UV7driaUKVNfWw4AMQCvfQEzuL7PXQ,real gankster,889,1045,996,False,False,False,False
CHALLENGER,maqSjCHoe3aTtakcFIljDgMwH9f_Jt4uuY8ooiAJm9i8qOk,find team offer,888,1001,938,True,False,False,False
CHALLENGER,ewvJT-DonEhvwtumUm53dUd31eXA2CRNv6y5qV7r2bGV9Rg,Recall9,886,756,646,True,False,False,False
CHALLENGER,LTqoQfnIiFsmnjGKd4NTqXIxdw9UcZhOxY2fzNF62yywjb8,SANDBOX FATE,884,366,323,False,False,False,False
CHALLENGER,kLuoCDTDF_o-7yfD750l-DKPqn6qEBsEofe5lnXh2qOhX3k,멍청한 아이,881,1004,891,False,False,True,False
CHALLENGER,5D8V7PxcKWmp6QdsHka1Qw60SPYH7TdEgB451fYujeknMRw,hearer,879,366,344,True,False,False,False
CHALLENGER,Jr5eMvu-Ol0SExBgjDvxC0JCeihSCFw8_-XOcyIGKtIZHiw,hhjy,877,386,275,False,False,True,False
CHALLENGER,20n1lucs80GJHbAAK7XBnwx8F2PHUC7TtL9xFaJTH9A6zJI,BRION Wizer,877,230,204,False,False,False,False
CHALLENGER,AhnHc9QmAOyIvZy-kLCmkSa7l_TH_MIwTtq1VCdM0hPeVV4,모건오삼오팔,875,535,518,False,False,True,False
CHALLENGER,FSButXF2TEvj7J7BpeyIrkox-XuOQHWf_PY6opFz2tt8Cg,Azhy,872,401,375,True,False,False,False
CHALLENGER,0TTntnkP-gQTj4m0fx9u7VcinG-HsCtRh8XBrHbU5-p3w1A,Wanna Be MidKing,871,813,802,True,False,False,False
CHALLENGER,tNgNByAXoZWMGA_V6bVEd73oRRbvtQTerInSR2Vh-pYKigM,Dog of Babip,870,423,323,False,False,False,False
CHALLENGER,47S86BgBidBR-6pO1XP78kAsnfOOnM3fGSfwM-JnN3gilWc,우Q슈H,868,156,106,False,False,True,False
CHALLENGER,OyEPENU6WJpHcSFCrbirLcLcJOW6L6X7fdF9w4M2q1Zu6Og,FA Rich,868,329,261,True,False,False,False
CHALLENGER,LOpYkMCG80t1SOmFsNtLzThC6wba9L3arpKtdAut1BpJarI,riris1,864,408,365,False,False,False,True
CHALLENGER,wHA7-HVghLPpGCcX0sKAPkcjhGG9qcBkfRwkHzjrJhpSC4c,백색말처럼,862,403,299,True,False,False,False
CHALLENGER,pe9yppDDEiDgR95MGJmxa3tx7CfbSI4XKFDhbyJfgM60Cew,Gen G Wize,860,1428,1364,True,False,False,False
CHALLENGER,hEp6Dlu5Mf6MMe3BBrooVkCz9rxkQTpsCRvK29y0J3Pg3Q,SKT T1 Mata,860,132,126,False,False,False,True
CHALLENGER,MM5dodxkG3sCiqAvXdrx6SR7FU3Onnpj0ynZSOso70DpQzs,bot게임,859,497,438,False,False,False,False
CHALLENGER,2-18i8qG0NRjYyCX-U8ksE8cLzlpYOBpWi6Nji_UlXj9aoE,T1 Wooje,857,590,474,False,False,False,False
CHALLENGER,WqZ1KedpatiDZKmyBR3R-fUNyDVqlcnWic9j6EZuEhMrn8E,KT엄티엿던것,854,265,207,True,False,False,False
CHALLENGER,Q_osliU01aIzPRqmRBwAVdIXPqztrY0wI3_wVaxfuvCJRbo,rac0on,854,287,241,False,False,False,False
CHALLENGER,7WMHyfb90QJgcCD5fWJfaac_otsvh715qGQhO5E2RxxgYOQ,코 태,852,367,294,False,False,False,False
CHALLENGER,_FewFO31V20kUF1nlsncykyx-iWljWIFC0-t7Ar5zeid1bM,Gen G Bonnie,851,1139,1109,True,False,False,False
CHALLENGER,EwEbUPu-_DdPpYdPKXDkAkijMiqIOq9N3GEKpkia1zeKDyo,xiangxiang9,848,538,433,False,False,True,False
CHALLENGER,Sl-zpVDapxHVlJR_oZ9kyenchxcFQ09E3sAWFBGvmyyVlxo,Runaway Moo,848,1205,1183,False,False,True,False
CHALLENGER,XpmTYdsfIz872oi71A9fbdASb-Fjh1mYfbc14JxGeY4BClA,San33,847,1224,1194,False,False,False,False
CHALLENGER,brD57nhBFNWpyRaxPlOPyxgKaFcZ-fYfyfWiDcJUydgoEBk,Homelander,846,383,267,False,False,False,False
CHALLENGER,K_baisQ675Dv70ezEnbgnc_iaxDbp1GuEDhK7dNkZWhP5A,군밤갓,842,329,282,True,False,False,False
CHALLENGER,usqiAvb7carhpffIpylpreCxdiRdwCXAZooyfv9aE2gaWcw,이 차가 식기전에,841,812,745,False,False,True,False
CHALLENGER,DbL8G2ehDGLZiJVHSd-Ri2foDO95NPdkcjeHyMxnw98ZYOI,CLASS 1,840,803,697,True,False,False,False
CHALLENGER,oo9tX1DXprQxerBI3L23zIV5LOGs0TPTvkx3C4KDU-GtSyw,m1 funny game,839,1030,965,False,False,False,False
CHALLENGER,TCj1gL5Jfh91x2z4PrA64fasWxH9zfwknuW9JRyCwOTiY40,wo Find team,838,468,426,False,False,False,False
CHALLENGER,d_47cFU9FDtbpF-BQv_5YKlnuIMnmTUgZMmPSi19VVOISEw,301301301301,837,526,467,True,False,False,False
CHALLENGER,BQcRvT1E77RI1NNwhnbPwkab3Emn6_4uKqEGi8AT-ePBtD0,니 노,834,476,402,True,False,False,False
CHALLENGER,_dJQVirXH1Daa42ENnDdAt0KjBjHLZ0y__-woViRMAZzY_c,빵 재,834,501,444,False,False,False,True
CHALLENGER,N5o-S_hQrFWPCv6gEiabGardD3YBhVvyrcHNq5hVbjpdNUw,튀자튀자아,834,679,641,False,False,True,False
CHALLENGER,V2Sv7JMJCP1zkgSpw8mef_onjd_4BAQU3lXY7uU_aVIu7bc,FA Key,833,505,442,True,False,False,False
CHALLENGER,4NCAYcQ-0CBr6_UBN6fYu-lTFCltKmSUy7lDGaDhs75WR5M,미북이,833,316,287,False,False,True,False
CHALLENGER,vamPGso52gIlFavEdocT7TvvyfLT-dFTsaSO3dWB3FL_HSg,이긴쟤승,833,547,483,False,False,False,False
CHALLENGER,20Kt-WjwpfBg81LWdyq-ZhgTqYzjErJguTbWfVd561P6NME,SN S0fM,832,611,486,False,False,False,False
CHALLENGER,Lf6aoaXZnXe4i0FBFzzX_jxGGZL6ZAZjOCK4P438jHPYrw,검은머리사나이,831,701,687,True,False,False,False
CHALLENGER,c7o5l4Xb0T3CuWsC6ydz6a3EZaXrgeOVMta1rwenK2XTz8Q,잘해지자,830,389,325,True,False,False,True
CHALLENGER,Z6FhApk5odCQ3M4hnokUr-nP19T-oRk0KGGGDECs-HHo6fc,DRX Leaper,830,285,165,False,False,False,False
CHALLENGER,88y0gIyIXYMrwrxRb2s8ksi_7mb0dwOcdC6Al1YoV19bwpU,로큰코,829,783,777,False,False,False,False
CHALLENGER,0XHRnHgVQUJBQwYXcadk6TUmHVLuKf-jAqGZnqgdcmRIQg,feng ji xu chu1,828,742,728,False,False,False,False
CHALLENGER,GZDcDxPZLS9CG49dgcIiXvT0GHRF0qBUMcAIrlMAkYYgldY,UijU,828,449,379,False,False,False,True
CHALLENGER,V_90ROWTDkFi1L61cYr2FYYz6cblloWMdQVH75ERwEUWZNo,널저패겠다,828,476,415,True,False,False,False
CHALLENGER,MMPqYAuN-zEZyKE8FjLQVGT4lcwbeJr8AMiRxSL9L_1Ji80,아프리카 미드,827,319,222,False,False,False,False
CHALLENGER,Ac0hM6CfZEwjvdSVkbQeR3cDu56FhVXpENJvRUX825nUoJE,Pz ZZang,827,190,174,False,False,False,False
CHALLENGER,ibfICTn4WgDBfE6VNAcb0ul4hdGvr2_jKXkr68QGEvgXc0Q,를오브래전드1234,827,351,334,False,False,False,False
CHALLENGER,x8VU-1fegjV0Ewe4r-ME_CD1njfMMb33-D1WxKiSuyGH3Q,dqwreqwtfsz,826,187,123,False,False,False,False
CHALLENGER,xPvM6pYrDnnF4OLfkHHh7f7eedNeZxCs2MbiPvPWjDbBCwg,명예랑돈이전부냐,826,197,160,False,False,False,False
CHALLENGER,JsZG0ZcnRmyZyZS-BAt7Ox-hbvyecC_H85WkJDOtoJzBqPc,느 그 데,825,189,85,False,False,False,True
CHALLENGER,p3ZqMwx0i2QLM1pXxOp0PseGE_ViQaeGUrk_OpQOSF9cZrA,donna waIdo,825,378,362,False,False,False,False
CHALLENGER,PGQZDijqe1QdqtIi-_5tReZcB2VYq0NJM5O-lnDNxkmIfQ,FA Yoon,825,378,307,False,False,True,False
CHALLENGER,hgBMq_yV8kEDl__Wpur4yv_r4L-Dh3bLxx119MyRyfwWFvc,IIIlIliliIlili,824,327,213,False,False,True,False
CHALLENGER,buQFwkT-usvHDkTuryBRY5B__wVQcu5CjlPWLdxB13XWT5U,RVS Shark,824,213,170,False,False,False,True
CHALLENGER,JkAobH5CX7dhPCKFI6NRrUskjOJ2Dw-ifkmouX8WD8lu5h4,DRX Hades,824,978,948,False,False,False,True
CHALLENGER,PLV2p0ESSdbdwfbBIllsO8_ZlRYJ4IXj3PA8IKkQUf1HftI,AlphaGo test 03,823,546,408,False,False,False,True
CHALLENGER,5EKEqTVshCR0TPzP7gqPkVVroEjC7i7HLFTLx2z-pK5Hc60,지금너는뭐해,823,341,209,False,False,False,True
CHALLENGER,0D3CPiodNjY2NVEeVj-57lBKhspNjJj-d-Pl6zFNF1nGHnE,배달음식요기요,822,411,329,False,False,False,True
CHALLENGER,Kpv4tUoEfpf-ol05rL7FIHbStGzyUrGqXwE4HKuTe-RPpg,KT SoHwan,822,599,601,False,False,True,False
CHALLENGER,YqRvmMAuOwFMwwEA7hX-mxMKRmLD6AGj468S2RlMnCFHvg,해커상훈,821,153,109,False,False,False,False
CHALLENGER,Evtq5NEUW6IKTgfaYWMeS9iGQNaSzQeNmLmqe_D76Dm_IXM,기엽다,821,671,624,False,False,False,False
CHALLENGER,HuFXE_sDG3v42-2yJOxZ3R6jMoFXmcX81m4wLDS4CmLPmL0,보람고 정민석,821,347,265,False,False,False,False
CHALLENGER,5jnOsOp75g9R68RC_MUDFsowUvF5uL_UDrDVwRxaDf4vgCs,TaNaa,821,684,630,False,False,True,False
CHALLENGER,lAk7950H2XpNe8MY4R82qrJhon9nCKjKF3hFx0yyVWs_hhA,쿵야 둔갑술,820,420,388,False,False,False,True
CHALLENGER,ZelY8Cvlejs_BNZnCFkx5OjI6WhoejrGECvCAHN3zGGYUd8,견 백,820,544,483,False,False,False,True
CHALLENGER,LJeWVCKZzw12VWGyu8OB9QioPVbLQoZJbPSwNSXlfdBu0A,바 드 본 좌,820,359,247,False,False,False,True
CHALLENGER,kHBusIQE0U5DXd1nT_JgeFb2YSXh8lI49pSncyiiKTwQQA,Furyy,820,380,337,False,False,False,False
CHALLENGER,ROAu26T8v_hJOTsoG7h_YwkfcegKa_ibsRuHQ43jjJiTSg,O쿠로,820,451,396,False,False,True,False
CHALLENGER,cmRzA5fiiNQrAoSfGtUteiBaGPDrUpybI6f17AZJ2bWUDg,썸썸데이,819,272,260,False,False,False,True
CHALLENGER,2A1gGdA__vPFKiB_D3VN390BpNT5yM_iqrb7tVvPsHcPDCM,Day Or Night,819,258,230,False,False,False,False
CHALLENGER,QvD001Aw-MAfeCAfDqMR9OdSlB8HHlI-q32vSwb_EyHxpsM,종학앙,819,550,493,False,False,True,False
CHALLENGER,0-drwZGTglseIWXmXX4RY9DCYyVslFeFOH7nSRrBfFwYudQ,BLG Meteor,819,151,89,False,False,False,False
CHALLENGER,Db022i06Snd2pSgcK54IMd_55DrwE0db_NtVD7M8O7LiDw,Heart,819,830,739,False,False,True,False
CHALLENGER,A7lyz_WjkvUyL7XZFmV63rfiFnS-rtl_OAQ87gBppLLQExM,핏빛 계약,818,664,629,False,False,False,False
CHALLENGER,CY00NMX0JQ9JVd4k16WA4QZ8A0RGfOrwqJuPU75x2mU_Zg,Axiyo,818,164,161,False,False,False,True
CHALLENGER,-U7HkmT2Z9Iy0_JiDdSU2j2mf3YY93qeQhrJaqneSyoLig,pvman,817,678,659,False,False,True,False
CHALLENGER,vbaUJmGK0UPkv0KfaBBB-I78x07VdSeeG_g743kMcDpLzZ0,shameiyouzi,817,256,222,False,False,True,False
CHALLENGER,GVEgE8NjP086F37hT1SUeZT8wt7UQOhzC7zCltTzoVlOeN0,리하우,817,399,290,False,False,True,True
CHALLENGER,0euLB2ttd79o-CLQ7Hgwm4EAdx-fqhXjZdXkQoi7SVx2Rcw,GRF Lehends,816,232,196,False,False,False,True
CHALLENGER,nHtB_hE7XRkj8oLLG__Qt9utmOBzhwYf9ZoXQFewZQZNMNs,준라가스,816,268,162,False,False,False,False
CHALLENGER,YEb6XtD5yve8LnpwjiY2LfoaNk4-MmjbC5U-pTZfJI6xSWE,SasdogGG,816,239,184,False,False,False,True
CHALLENGER,PiqUHHphqExoe5RQwuJ6dkhxfOPWFRdkoiwRFE2Ey9F8MeU,퍼플팀 수,815,424,314,False,False,False,False
CHALLENGER,knl-oNBd89VBWjCOBZ2IG4sZgtIvGlc_O1CT8CQzzNWV2tE,이긴재승,815,606,547,False,False,False,True
CHALLENGER,a9zOHomJ27MrDu3M5YioyvyzKF5Zt1ysMpL0Nsz6lXTtLvQ,lilililillllll,814,672,562,False,False,False,True
CHALLENGER,_y5PDf_CepD5yOHy1TBW4JE3Sms5H-vZ5QivU3Z5N8frrvg,캐 인,814,876,791,False,False,False,False
CHALLENGER,UWGQbCx2hy0nzVd0hO7Owzz03a0aO1N9WfqNIAJgoGsnsg,내가잘못했어봐줘,814,345,314,False,False,False,False
CHALLENGER,I2-1k8CgV0G632Ift0vluLj_-krphD7TDccmOM_DsHdlCn0,SANDBOX Lonely,814,464,415,True,False,False,False
CHALLENGER,r78rQnO1CoMXlXMLfHmZLcTA_F8N_rfl2wLLjyReVthbM0U,만대면 안지,814,349,275,False,False,False,False
CHALLENGER,vTTMJ7tPNol3LdWC5StJXQU6-etqGm5vw-SMFeQk41uZbQ,FA LaCo,813,454,397,False,False,False,False
CHALLENGER,WkehXxvDw_YO0XBkACKlbCa1uDluRSZeYm6rVqm1iHHk5sE,Fugl,813,518,451,False,False,True,False
CHALLENGER,JDpqRd2ipCXM1evTvKi0PUEagdfsicrQ_VIYoIzlnwi_eg,엉덩국 갱승제로,812,437,348,False,False,False,True
CHALLENGER,94154xnBkZP-i6xPCPuuO09JhemBJv6ZVSIr6RVngPohKxk,알파몽,811,130,100,False,False,False,False
CHALLENGER,7sL_SnQ1lXIDhwH_V47QdC1fiJk-YsSnZD2ArOw5e5euiw,사스갓지지,810,320,248,True,False,False,False
CHALLENGER,lPMS0V7fA19TmrkekexxbpcGj1quQSTdAq1mb2u5hGSI2Cs,See u AG,810,385,383,False,False,False,False
CHALLENGER,B5gsdoUVCb52J3ic2iYnvR-pmvvgJhMxfok9fDjPlvSB8s4,llIllllllIII,809,466,355,False,False,False,False
CHALLENGER,rRUemLSpj9rio854qZICp1DPlKscC7Jd1yKBhIyRpDekMt0,내 티어 과분함,808,304,201,False,False,False,False
CHALLENGER,cyS6MlcxKLSjT_5Kr4TFY-UO1D8I5i4dkgyVhlzz8bVfAg, MeguMeguFire,804,728,633,False,False,True,False
CHALLENGER,iP0e3I9ktRYvi4FpyXEK2vNSwaqt1-CvpRqjqA0C8GhN2NE,leitingpaoxiao,804,1305,1243,False,False,False,False
CHALLENGER,bnqJTgCJVfVU7IH9Ey_Mc9-75jb_2RY6nYPdnMS_hl0WbE8,가루눈 OwO,804,517,450,False,False,True,False
CHALLENGER,-a1no411KMHMl8efa7kDFNylPV5je_SoAjd6mzx1ReuehNQ,ixsekmzna,801,316,217,False,False,False,False
CHALLENGER,fa95wz1oxDy_EzcULbJWCyYKjpdoRZFWYTTeN--_Rsyore4,vzvxzvzvc,787,567,476,False,False,False,False
CHALLENGER,8R_gVPYOeysyB5Om3yH92_t-QfHcXTgQ021uJ6b3zHq3YLI,DRX Khalis,782,413,382,False,False,True,False
CHALLENGER,bPBDjUPQrqZUlHdOBt0sOHTrj4K_A4-dod5MaQZiIt0lBVo,Marzss9,780,658,559,False,False,True,False
CHALLENGER,LwzT7BF0vC2v8BNqYa20EchnW1R-XWaAkekGdr3efEtoAQ,전설의용사김한샘,779,576,551,False,False,True,False
CHALLENGER,mDkTUoUdDAiJLQ1BH4Oco9ZxvTVNk9stXauq2MfjoT1nIcU,스너우 꽃,778,519,475,False,False,True,False
CHALLENGER,Xe3Fvyz5EUCYzuBYYGVFE5oi3Dxbv0S9-LODPbNVI1hb_-w,섹시여캠안녕수야,774,400,285,False,False,True,False
CHALLENGER,pHrecGW_X2KciWzeqHbdvSKTWT7oVih8M2pgQwRLX5h3sQM,MapSSi,771,819,777,False,False,True,False
